country,year,hdi,region,attacks_count,total_casualty,log_attacks,log_casualties,hdi_group,casualties_per_attack,log_casualties_per_attack
Senegal,1992,0.375,Sub-Saharan Africa,15,86,2.77258872223978,4.46590811865458,Low,5.73333333333333,1.90707031573905
Singapore,1992,0.748,Southeast Asia,1,0,0.693147180559945,0,High,0,0
Sierra Leone,1992,0.305,Sub-Saharan Africa,4,25,1.6094379124341,3.25809653802148,Low,6.25,1.98100146886658
El Salvador,1992,0.548,Central America & Caribbean,29,61,3.40119738166216,4.12713438504509,Low,2.10344827586207,1.13251384034379
Sweden,1992,0.82,Western Europe,12,7,2.56494935746154,2.07944154167984,Very High,0.583333333333333,0.45953232937844
Togo,1992,0.406,Sub-Saharan Africa,27,35,3.3322045101752,3.58351893845611,Low,1.2962962962963,0.831297519040762
Thailand,1992,0.595,Southeast Asia,25,129,3.25809653802148,4.86753445045558,Medium,5.16,1.81807677754543
Tajikistan,1992,0.57,Central Asia,17,818,2.89037175789617,6.70808408385307,Medium,48.1176470588235,3.89421838079464
Trinidad and Tobago,1992,0.663,Central America & Caribbean,1,0,0.693147180559945,0,Medium,0,0
Turkey,1992,0.61,Middle East & North Africa,514,1770,6.24416690066374,7.47929963778283,Medium,3.44357976653697,1.49146030532074
Uganda,1992,0.325,Sub-Saharan Africa,3,16,1.38629436111989,2.83321334405622,Low,5.33333333333333,1.84582669049833
Ukraine,1992,0.715,Eastern Europe,1,2,0.693147180559945,1.09861228866811,High,2,1.09861228866811
Uruguay,1992,0.708,South America,11,0,2.484906649788,0,High,0,0
United States,1992,0.878,North America,32,5,3.49650756146648,1.79175946922806,Very High,0.15625,0.145182009844498
Venezuela,1992,0.675,South America,32,35,3.49650756146648,3.58351893845611,Medium,1.09375,0.73895671659124
Yemen,1992,0.391,Middle East & North Africa,24,41,3.2188758248682,3.73766961828337,Low,1.70833333333333,0.996333439547692
South Africa,1992,0.647,Sub-Saharan Africa,271,1153,5.605802066296,7.05098944706805,Medium,4.25461254612546,1.65910627109222
Zimbabwe,1992,0.498,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Afghanistan,1994,0.292,South Asia,9,52,2.30258509299405,3.97029191355212,Low,5.77777777777778,1.91364928683709
Albania,1994,0.624,Eastern Europe,2,1,1.09861228866811,0.693147180559945,Medium,0.5,0.405465108108164
Argentina,1994,0.744,South America,14,352,2.70805020110221,5.8664680569333,High,25.1428571428571,3.26357600378611
Armenia,1994,0.62,Central Asia,4,61,1.6094379124341,4.12713438504509,Medium,15.25,2.78809290877575
Australia,1994,0.873,Australasia & Oceania,9,11,2.30258509299405,2.484906649788,Very High,1.22222222222222,0.798507696217772
Austria,1994,0.845,Western Europe,5,3,1.79175946922806,1.38629436111989,Very High,0.6,0.470003629245736
Burundi,1994,0.29,Sub-Saharan Africa,16,294,2.83321334405622,5.68697535633982,Low,18.375,2.96398357523941
Belgium,1994,0.858,Western Europe,5,5,1.79175946922806,1.79175946922806,Very High,1,0.693147180559945
Benin,1994,0.38,Sub-Saharan Africa,3,3,1.38629436111989,1.38629436111989,Low,1,0.693147180559945
Bangladesh,1994,0.427,South Asia,68,471,4.23410650459726,6.15697898558556,Low,6.92647058823529,2.07020786573289
Bulgaria,1994,0.691,Eastern Europe,2,0,1.09861228866811,0,Medium,0,0
Bahrain,1994,0.764,Middle East & North Africa,1,3,0.693147180559945,1.38629436111989,High,3,1.38629436111989
Bolivia,1994,0.587,South America,8,22,2.19722457733622,3.13549421592915,Medium,2.75,1.32175583998232
Brazil,1994,0.638,South America,19,16,2.99573227355399,2.83321334405622,Medium,0.842105263157895,0.610909082322973
Central African Republic,1994,0.321,Sub-Saharan Africa,1,7,0.693147180559945,2.07944154167984,Low,7,2.07944154167984
Canada,1994,0.872,North America,4,1,1.6094379124341,0.693147180559945,Very High,0.25,0.22314355131421
Chile,1994,0.722,South America,15,7,2.77258872223978,2.07944154167984,High,0.466666666666667,0.382992252256106
China,1994,0.525,East Asia,13,114,2.63905732961526,4.74493212836325,Low,8.76923076923077,2.27923772899705
Ivory Coast,1994,0.436,Sub-Saharan Africa,2,5,1.09861228866811,1.79175946922806,Low,2.5,1.25276296849537
Cameroon,1994,0.436,Sub-Saharan Africa,6,39,1.94591014905531,3.68887945411394,Low,6.5,2.01490302054227
Colombia,1994,0.64,South America,201,333,5.30826769740121,5.8111409929767,Medium,1.65671641791045,0.977090930901119
Costa Rica,1994,0.685,Central America & Caribbean,1,1,0.693147180559945,0.693147180559945,Medium,1,0.693147180559945
Cuba,1994,0.656,Central America & Caribbean,9,9,2.30258509299405,2.30258509299405,Medium,1,0.693147180559945
Cyprus,1994,0.77,Western Europe,6,2,1.94591014905531,1.09861228866811,High,0.333333333333333,0.287682072451781
Germany,1994,0.858,Western Europe,79,87,4.38202663467388,4.47733681447821,Very High,1.10126582278481,0.742539935889522
Dominican Republic,1994,0.607,Central America & Caribbean,7,20,2.07944154167984,3.04452243772342,Medium,2.85714285714286,1.34992671694902
Algeria,1994,0.602,Middle East & North Africa,227,633,5.42934562895444,6.45204895443723,Medium,2.78854625550661,1.33198237176615
Ecuador,1994,0.667,South America,6,2,1.94591014905531,1.09861228866811,Medium,0.333333333333333,0.287682072451781
Egypt,1994,0.598,Middle East & North Africa,143,321,4.969813299576,5.77455154554441,Medium,2.24475524475525,1.17703992196635
Spain,1994,0.789,Western Europe,55,48,4.02535169073515,3.89182029811063,High,0.872727272727273,0.627395802997165
Estonia,1994,0.712,Eastern Europe,6,0,1.94591014905531,0,High,0,0
Finland,1994,0.841,Western Europe,1,0,0.693147180559945,0,Very High,0,0
France,1994,0.823,Western Europe,97,29,4.58496747867057,3.40119738166216,Very High,0.298969072164948,0.261570928448095
Gabon,1994,0.623,Sub-Saharan Africa,1,0,0.693147180559945,0,Medium,0,0
United Kingdom,1994,0.828,Western Europe,256,228,5.54907608489522,5.43372200355424,Very High,0.890625,0.636907462237069
Ghana,1994,0.477,Sub-Saharan Africa,4,13,1.6094379124341,2.63905732961526,Low,3.25,1.44691898293633
Guinea,1994,0.295,Sub-Saharan Africa,2,22,1.09861228866811,3.13549421592915,Low,11,2.484906649788
Gambia,1994,0.369,Sub-Saharan Africa,1,13,0.693147180559945,2.63905732961526,Low,13,2.63905732961526
Greece,1994,0.774,Western Europe,42,22,3.76120011569356,3.13549421592915,High,0.523809523809524,0.421213465076304
Guatemala,1994,0.501,Central America & Caribbean,84,61,4.44265125649032,4.12713438504509,Low,0.726190476190476,0.545916943577261
Hong Kong,1994,0.819,East Asia,4,7,1.6094379124341,2.07944154167984,Very High,1.75,1.01160091167848
Honduras,1994,0.53,Central America & Caribbean,6,36,1.94591014905531,3.61091791264422,Low,6,1.94591014905531
Haiti,1994,0.434,Central America & Caribbean,27,137,3.3322045101752,4.92725368515721,Low,5.07407407407407,1.80402956181987
Hungary,1994,0.731,Eastern Europe,2,0,1.09861228866811,0,High,0,0
Indonesia,1994,0.558,Southeast Asia,5,7,1.79175946922806,2.07944154167984,Medium,1.4,0.8754687373539
India,1994,0.452,South Asia,107,794,4.68213122712422,6.67834211465433,Low,7.42056074766355,2.13067642314643
Ireland,1994,0.771,Western Europe,10,0,2.39789527279837,0,High,0,0
Iran,1994,0.64,Middle East & North Africa,43,401,3.78418963391826,5.99645208861902,Medium,9.32558139534884,2.33462444673866
Iraq,1994,0.543,Middle East & North Africa,18,265,2.94443897916644,5.5834963087817,Low,14.7222222222222,2.75507513974707
Israel,1994,0.808,Middle East & North Africa,41,214,3.73766961828337,5.37063802812766,Very High,5.21951219512195,1.82769147845412
Italy,1994,0.804,Western Europe,18,10,2.94443897916644,2.39789527279837,Very High,0.555555555555556,0.441832752279039
Jamaica,1994,0.668,Central America & Caribbean,2,2,1.09861228866811,1.09861228866811,Medium,1,0.693147180559945
Jordan,1994,0.644,Middle East & North Africa,6,7,1.94591014905531,2.07944154167984,Medium,1.16666666666667,0.773189888233482
Japan,1994,0.861,East Asia,9,512,2.30258509299405,6.24027584517077,Very High,56.8888888888889,4.05852546441715
Kazakhstan,1994,0.657,Central Asia,1,0,0.693147180559945,0,Medium,0,0
Kenya,1994,0.473,Sub-Saharan Africa,5,41,1.79175946922806,3.73766961828337,Low,8.2,2.219203484055
Cambodia,1994,0.392,Southeast Asia,39,280,3.68887945411394,5.63835466933375,Low,7.17948717948718,2.1016294566552
South Korea,1994,0.773,East Asia,2,2,1.09861228866811,1.09861228866811,High,1,0.693147180559945
Kuwait,1994,0.733,Middle East & North Africa,2,3,1.09861228866811,1.38629436111989,High,1.5,0.916290731874155
Sri Lanka,1994,0.663,South Asia,35,632,3.58351893845611,6.45047042214418,Medium,18.0571428571429,2.94744198442621
Lesotho,1994,0.475,Sub-Saharan Africa,3,0,1.38629436111989,0,Low,0,0
Luxembourg,1994,0.819,Western Europe,3,0,1.38629436111989,0,Very High,0,0
Latvia,1994,0.687,Eastern Europe,2,1,1.09861228866811,0.693147180559945,Medium,0.5,0.405465108108164
Morocco,1994,0.475,Middle East & North Africa,2,0,1.09861228866811,0,Low,0,0
Moldova,1994,0.614,Eastern Europe,1,1,0.693147180559945,0.693147180559945,Medium,1,0.693147180559945
Mexico,1994,0.674,North America,42,120,3.76120011569356,4.79579054559674,Medium,2.85714285714286,1.34992671694902
Mali,1994,0.264,Sub-Saharan Africa,13,177,2.63905732961526,5.18178355029209,Low,13.6153846153846,2.68207471469895
Myanmar,1994,0.369,Southeast Asia,8,34,2.19722457733622,3.55534806148941,Low,4.25,1.65822807660353
Mozambique,1994,0.242,Sub-Saharan Africa,3,0,1.38629436111989,0,Low,0,0
Namibia,1994,0.587,Sub-Saharan Africa,1,0,0.693147180559945,0,Medium,0,0
Niger,1994,0.232,Sub-Saharan Africa,8,57,2.19722457733622,4.06044301054642,Low,7.125,2.0949457282158
Nicaragua,1994,0.513,Central America & Caribbean,19,19,2.99573227355399,2.99573227355399,Low,1,0.693147180559945
Netherlands,1994,0.881,Western Europe,3,1,1.38629436111989,0.693147180559945,Very High,0.333333333333333,0.287682072451781
Norway,1994,0.873,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Nepal,1994,0.428,South Asia,3,19,1.38629436111989,2.99573227355399,Low,6.33333333333333,1.99243016469021
New Zealand,1994,0.846,Australasia & Oceania,1,0,0.693147180559945,0,Very High,0,0
Pakistan,1994,0.414,South Asia,154,788,5.04342511691925,6.67076632084587,Low,5.11688311688312,1.81105267216273
Panama,1994,0.687,Central America & Caribbean,3,21,1.38629436111989,3.09104245335832,Medium,7,2.07944154167984
Peru,1994,0.639,South America,91,145,4.52178857704904,4.98360662170834,Medium,1.59340659340659,0.95297229850876
Philippines,1994,0.609,Southeast Asia,72,324,4.29045944114839,5.78382518232974,Medium,4.5,1.70474809223843
Papua New Guinea,1994,0.419,Australasia & Oceania,3,43,1.38629436111989,3.78418963391826,Low,14.3333333333333,2.73002910782099
Poland,1994,0.741,Eastern Europe,4,0,1.6094379124341,0,High,0,0
Portugal,1994,0.754,Western Europe,1,2,0.693147180559945,1.09861228866811,High,2,1.09861228866811
Paraguay,1994,0.617,South America,2,3,1.09861228866811,1.38629436111989,Medium,1.5,0.916290731874155
Saudi Arabia,1994,0.704,Middle East & North Africa,2,0,1.09861228866811,0,High,0,0
Sudan,1994,0.383,Sub-Saharan Africa,5,40,1.79175946922806,3.71357206670431,Low,8,2.19722457733622
Senegal,1994,0.374,Sub-Saharan Africa,2,5,1.09861228866811,1.79175946922806,Low,2.5,1.25276296849537
Singapore,1994,0.77,Southeast Asia,1,2,0.693147180559945,1.09861228866811,High,2,1.09861228866811
Sierra Leone,1994,0.312,Sub-Saharan Africa,22,261,3.13549421592915,5.5683445037611,Low,11.8636363636364,2.55440444428492
El Salvador,1994,0.568,Central America & Caribbean,21,54,3.09104245335832,4.00733318523247,Medium,2.57142857142857,1.27296567581289
Sweden,1994,0.851,Western Europe,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
Togo,1994,0.404,Sub-Saharan Africa,13,56,2.63905732961526,4.04305126783455,Low,4.30769230769231,1.66915714713572
Thailand,1994,0.613,Southeast Asia,24,64,3.2188758248682,4.17438726989564,Medium,2.66666666666667,1.29928298413026
Tajikistan,1994,0.547,Central Asia,31,110,3.46573590279973,4.70953020131233,Low,3.54838709677419,1.51477268589302
Trinidad and Tobago,1994,0.67,Central America & Caribbean,1,2,0.693147180559945,1.09861228866811,Medium,2,1.09861228866811
Tunisia,1994,0.604,Middle East & North Africa,1,1,0.693147180559945,0.693147180559945,Medium,1,0.693147180559945
Turkey,1994,0.618,Middle East & North Africa,300,1413,5.70711026474888,7.25417784645652,Medium,4.71,1.74221902366792
Tanzania,1994,0.369,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
Uganda,1994,0.336,Sub-Saharan Africa,13,63,2.63905732961526,4.15888308335967,Low,4.84615384615385,1.76578398282479
Ukraine,1994,0.689,Eastern Europe,10,10,2.39789527279837,2.39789527279837,Medium,1,0.693147180559945
Uruguay,1994,0.716,South America,4,4,1.6094379124341,1.6094379124341,High,1,0.693147180559945
United States,1994,0.884,North America,55,26,4.02535169073515,3.29583686600433,Very High,0.472727272727273,0.387115969439968
Venezuela,1994,0.675,South America,12,14,2.56494935746154,2.70805020110221,Medium,1.16666666666667,0.773189888233482
Yemen,1994,0.399,Middle East & North Africa,19,16,2.99573227355399,2.83321334405622,Low,0.842105263157895,0.610909082322973
South Africa,1994,0.658,Sub-Saharan Africa,174,1016,5.16478597392351,6.92461239604856,Medium,5.83908045977012,1.92265328689105
Zimbabwe,1994,0.486,Sub-Saharan Africa,1,25,0.693147180559945,3.25809653802148,Low,25,3.25809653802148
Afghanistan,1995,0.31,South Asia,6,15,1.94591014905531,2.77258872223978,Low,2.5,1.25276296849537
United Arab Emirates,1995,0.762,Middle East & North Africa,2,0,1.09861228866811,0,High,0,0
Argentina,1995,0.745,South America,16,1,2.83321334405622,0.693147180559945,High,0.0625,0.0606246218164348
Armenia,1995,0.627,Central Asia,1,22,0.693147180559945,3.13549421592915,Medium,22,3.13549421592915
Australia,1995,0.882,Australasia & Oceania,5,0,1.79175946922806,0,Very High,0,0
Austria,1995,0.849,Western Europe,12,12,2.56494935746154,2.56494935746154,Very High,1,0.693147180559945
Azerbaijan,1995,0.59,Central Asia,2,0,1.09861228866811,0,Medium,0,0
Burundi,1995,0.286,Sub-Saharan Africa,83,858,4.43081679884331,6.75576892198426,Low,10.3373493975904,2.42810253178878
Belgium,1995,0.865,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Benin,1995,0.386,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Bangladesh,1995,0.436,South Asia,74,927,4.31748811353631,6.8330317327862,Low,12.527027027027,2.60468968611105
Bulgaria,1995,0.7,Eastern Europe,2,3,1.09861228866811,1.38629436111989,Medium,1.5,0.916290731874155
Bahrain,1995,0.772,Middle East & North Africa,8,3,2.19722457733622,1.38629436111989,High,0.375,0.318453731118535
Bolivia,1995,0.598,South America,2,0,1.09861228866811,0,Medium,0,0
Brazil,1995,0.646,South America,23,53,3.17805383034795,3.98898404656428,Medium,2.30434782608696,1.19523912435718
Botswana,1995,0.583,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Medium,1,0.693147180559945
Canada,1995,0.876,North America,5,2,1.79175946922806,1.09861228866811,Very High,0.4,0.336472236621213
Switzerland,1995,0.865,Western Europe,5,1,1.79175946922806,0.693147180559945,Very High,0.2,0.182321556793955
Chile,1995,0.728,South America,17,6,2.89037175789617,1.94591014905531,High,0.352941176470588,0.302280871872934
China,1995,0.535,East Asia,8,204,2.19722457733622,5.32300997913841,Low,25.5,3.27714473299218
Ivory Coast,1995,0.442,Sub-Saharan Africa,7,45,2.07944154167984,3.8286413964891,Low,6.42857142857143,2.00533356952611
Cameroon,1995,0.435,Sub-Saharan Africa,2,6,1.09861228866811,1.94591014905531,Low,3,1.38629436111989
Colombia,1995,0.645,South America,123,847,4.82028156560504,6.7428806357919,Medium,6.88617886178862,2.06511171612501
Cyprus,1995,0.776,Western Europe,3,1,1.38629436111989,0.693147180559945,High,0.333333333333333,0.287682072451781
Germany,1995,0.863,Western Europe,147,36,4.99721227376412,3.61091791264422,Very High,0.244897959183674,0.219053566062685
Djibouti,1995,0.351,Sub-Saharan Africa,2,4,1.09861228866811,1.6094379124341,Low,2,1.09861228866811
Denmark,1995,0.854,Western Europe,6,0,1.94591014905531,0,Very High,0,0
Algeria,1995,0.606,Middle East & North Africa,185,1479,5.2257466737132,7.29979736675816,Medium,7.99459459459459,2.19662379630283
Ecuador,1995,0.671,South America,6,6,1.94591014905531,1.94591014905531,Medium,1,0.693147180559945
Egypt,1995,0.605,Middle East & North Africa,102,269,4.63472898822964,5.59842195899838,Medium,2.63725490196078,1.29122924932316
Spain,1995,0.796,Western Europe,44,104,3.80666248977032,4.65396035015752,High,2.36363636363636,1.21302263984585
Estonia,1995,0.725,Eastern Europe,2,0,1.09861228866811,0,High,0,0
Finland,1995,0.847,Western Europe,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
France,1995,0.828,Western Europe,71,196,4.27666611901606,5.28320372873799,Very High,2.76056338028169,1.32456878135893
United Kingdom,1995,0.828,Western Europe,22,8,3.13549421592915,2.19722457733622,Very High,0.363636363636364,0.31015492830384
Ghana,1995,0.483,Sub-Saharan Africa,1,8,0.693147180559945,2.19722457733622,Low,8,2.19722457733622
Gambia,1995,0.376,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Greece,1995,0.777,Western Europe,8,0,2.19722457733622,0,High,0,0
Guatemala,1995,0.508,Central America & Caribbean,82,50,4.4188406077966,3.93182563272433,Low,0.609756097560976,0.476082675322118
Hong Kong,1995,0.825,East Asia,1,0,0.693147180559945,0,Very High,0,0
Honduras,1995,0.536,Central America & Caribbean,12,10,2.56494935746154,2.39789527279837,Low,0.833333333333333,0.606135803570316
Croatia,1995,0.712,Eastern Europe,1,3,0.693147180559945,1.38629436111989,High,3,1.38629436111989
Haiti,1995,0.444,Central America & Caribbean,34,56,3.55534806148941,4.04305126783455,Low,1.64705882352941,0.973449145714104
Indonesia,1995,0.569,Southeast Asia,24,92,3.2188758248682,4.53259949315326,Medium,3.83333333333333,1.57553636075842
India,1995,0.458,South Asia,179,977,5.19295685089021,6.88550967003482,Low,5.45810055865922,1.86533524339157
Ireland,1995,0.777,Western Europe,3,2,1.38629436111989,1.09861228866811,High,0.666666666666667,0.510825623765991
Iran,1995,0.647,Middle East & North Africa,8,11,2.19722457733622,2.484906649788,Medium,1.375,0.864997437486605
Iraq,1995,0.532,Middle East & North Africa,17,412,2.89037175789617,6.02344759296103,Low,24.2352941176471,3.2282435748718
Israel,1995,0.811,Middle East & North Africa,12,164,2.56494935746154,5.10594547390058,Very High,13.6666666666667,2.68557734525015
Italy,1995,0.81,Western Europe,1,1,0.693147180559945,0.693147180559945,Very High,1,0.693147180559945
